ISSUE_DATE;FLIGHT_DATE_LOC;PAX_TYPE;REVENUE_AMOUNT;ORIG_CITY_CODE;DEST_CITY_CODE;ROUTE_FLIGHT_TYPE;FFP_FLAG;SALE_TYPE
2021-10-12 00:00:00;2021-10-24 00:00:00;AD;190;MOW;KUF;ВВЛ;FFP;ONLINE
2021-10-18 00:00:00;2021-10-28 00:00:00;AD;150;MOW;PEE;ВВЛ;FFP;ONLINE
2021-10-03 00:00:00;2021-10-06 00:00:00;AD;180;MOW;AER;ВВЛ;;ONLINE
2021-10-18 00:00:00;2021-10-28 00:00:00;AD;790;OVB;BQS;ВВЛ;;OFFLINE
2021-10-11 00:00:00;2021-10-11 00:00:00;AD;450;MOW;BAX;ВВЛ;;ONLINE
2021-10-12 00:00:00;2021-10-15 00:00:00;AD;600;OVB;MOW;ВВЛ;FFP;OFFLINE
2021-10-04 00:00:00;2021-10-08 00:00:00;AD;370;KUF;OSS;МВЛ;;OFFLINE
2021-10-19 00:00:00;2021-10-24 00:00:00;AD;290;OVB;HMA;ВВЛ;;ONLINE
2021-10-16 00:00:00;2021-10-23 00:00:00;AD;120;MOW;KUF;ВВЛ;;ONLINE
2021-10-13 00:00:00;2021-10-22 00:00:00;AD;190;LED;MOW;ВВЛ;FFP;ONLINE
2021-10-17 00:00:00;2021-10-31 00:00:00;AD;610;SIP;OVB;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-29 00:00:00;AD;180;MOW;KRR;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-12 00:00:00;AD;150;MOW;AAQ;ВВЛ;FFP;ONLINE
2021-10-03 00:00:00;2021-10-06 00:00:00;AD;190;AER;MOW;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-14 00:00:00;AD;210;ASF;MOW;ВВЛ;FFP;ONLINE
2021-10-12 00:00:00;2021-10-16 00:00:00;AD;230;MOW;LED;ВВЛ;;ONLINE
2021-10-03 00:00:00;2021-10-05 00:00:00;AD;620;EVN;MOW;МВЛ;;ONLINE
2021-10-17 00:00:00;2021-10-28 00:00:00;CHD;140;MOW;RTW;ВВЛ;;ONLINE
2021-10-12 00:00:00;2021-10-15 00:00:00;AD;40;AAQ;MOW;ВВЛ;FFP;ONLINE
2021-10-11 00:00:00;2021-10-30 00:00:00;AD;200;MOW;LED;ВВЛ;FFP;ONLINE
2021-10-17 00:00:00;2021-10-21 00:00:00;AD;340;UUD;OVB;ВВЛ;;ONLINE
2021-10-12 00:00:00;2021-10-15 00:00:00;AD;760;FEG;KZN;МВЛ;;OFFLINE
2021-10-08 00:00:00;2021-10-12 00:00:00;AD;310;MOW;SVX;ВВЛ;FFP;OFFLINE
2021-10-17 00:00:00;2021-10-18 00:00:00;AD;330;SIP;MOW;ВВЛ;;OFFLINE
2021-10-07 00:00:00;2021-10-10 00:00:00;AD;560;OVB;KRR;ВВЛ;FFP;ONLINE
2021-10-04 00:00:00;2021-10-06 00:00:00;AD;390;OSS;UFA;МВЛ;;OFFLINE
2021-10-11 00:00:00;2021-10-15 00:00:00;AD;300;MOW;ULY;ВВЛ;;OFFLINE
2021-10-13 00:00:00;2021-10-16 00:00:00;AD;450;PKC;VVO;ВВЛ;;OFFLINE
2021-10-19 00:00:00;2021-10-27 00:00:00;AD;290;OMS;OVB;ВВЛ;;OFFLINE
2021-10-04 00:00:00;2021-10-24 00:00:00;AD;390;IKT;OVB;ВВЛ;;ONLINE
2021-10-11 00:00:00;2021-10-24 00:00:00;AD;360;MOW;BCN;МВЛ;;OFFLINE
2021-10-11 00:00:00;2021-10-14 00:00:00;AD;300;ROV;MOW;ВВЛ;;OFFLINE
2021-10-07 00:00:00;2021-10-28 00:00:00;AD;430;BOJ;MOW;МВЛ;;ONLINE
2021-10-18 00:00:00;2021-10-22 00:00:00;AD;270;SIP;MOW;ВВЛ;;OFFLINE
2021-10-11 00:00:00;2021-10-14 00:00:00;AD;360;OVB;BTK;ВВЛ;;ONLINE
2021-10-14 00:00:00;2021-10-19 00:00:00;AD;160;MOW;KRR;ВВЛ;FFP;OFFLINE
2021-10-11 00:00:00;2021-10-15 00:00:00;AD;460;OMS;MOW;ВВЛ;FFP;ONLINE
2021-10-13 00:00:00;2021-10-19 00:00:00;AD;340;UUD;OVB;ВВЛ;FFP;ONLINE
2021-10-11 00:00:00;2021-10-14 00:00:00;INF;60;KEJ;DYU;МВЛ;;ONLINE
2021-10-17 00:00:00;2021-10-30 00:00:00;AD;140;LED;MOW;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-17 00:00:00;AD;390;SIP;MOW;ВВЛ;;ONLINE
2021-10-11 00:00:00;2021-10-16 00:00:00;CHD;190;UFA;MOW;ВВЛ;;ONLINE
2021-10-05 00:00:00;2021-10-07 00:00:00;AD;170;MOW;AAQ;ВВЛ;FFP;OFFLINE
2021-10-04 00:00:00;2021-10-09 00:00:00;AD;410;MOW;NOZ;ВВЛ;;OFFLINE
2021-10-17 00:00:00;2021-10-29 00:00:00;AD;360;DYU;MCX;МВЛ;;ONLINE
2021-10-07 00:00:00;2021-10-26 00:00:00;AD;330;MOW;KEJ;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-17 00:00:00;AD;330;MRV;MOW;ВВЛ;;ONLINE
2021-10-17 00:00:00;2021-10-24 00:00:00;AD;430;MOW;HTA;ВВЛ;;OFFLINE
2021-10-21 00:00:00;2021-10-22 00:00:00;AD;80;OVB;ABA;ВВЛ;;OFFLINE
2021-10-17 00:00:00;2021-10-26 00:00:00;AD;350;AAQ;OVB;ВВЛ;FFP;ONLINE
2021-10-10 00:00:00;2021-10-19 00:00:00;AD;440;OVB;OSS;МВЛ;;ONLINE
2021-10-06 00:00:00;2021-10-27 00:00:00;AD;860;OVB;KHV;ВВЛ;FFP;ONLINE
2021-10-06 00:00:00;2021-10-16 00:00:00;AD;310;MOW;KGD;ВВЛ;FFP;ONLINE
2021-10-17 00:00:00;2021-10-28 00:00:00;AD;190;GOJ;MOW;ВВЛ;;ONLINE
2021-10-07 00:00:00;2021-10-11 00:00:00;AD;470;NUX;OVB;ВВЛ;FFP;OFFLINE
2021-10-09 00:00:00;2021-10-11 00:00:00;AD;280;OVB;KJA;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-11 00:00:00;AD;210;VOG;EVN;МВЛ;;OFFLINE
2021-10-04 00:00:00;2021-10-10 00:00:00;AD;250;MOW;AER;ВВЛ;FFP;ONLINE
2021-10-04 00:00:00;2021-10-29 00:00:00;AD;350;OVB;LED;ВВЛ;FFP;ONLINE
2021-10-18 00:00:00;2021-10-19 00:00:00;AD;340;OMS;MOW;ВВЛ;;ONLINE
2021-10-07 00:00:00;2021-10-10 00:00:00;AD;350;OVB;TJM;ВВЛ;FFP;ONLINE
2021-10-04 00:00:00;2021-10-07 00:00:00;AD;300;OMS;OVB;ВВЛ;;ONLINE
2021-10-13 00:00:00;2021-10-19 00:00:00;CHD;470;OVB;BQS;ВВЛ;;OFFLINE
2021-10-13 00:00:00;2021-10-14 00:00:00;AD;400;IKT;MOW;ВВЛ;;OFFLINE
2021-10-07 00:00:00;2021-10-09 00:00:00;AD;220;MOW;KZN;ВВЛ;FFP;OFFLINE
2021-10-11 00:00:00;2021-10-20 00:00:00;AD;470;KRR;OVB;ВВЛ;;ONLINE
2021-10-20 00:00:00;2021-10-23 00:00:00;AD;400;MOW;KGD;ВВЛ;;OFFLINE
2021-10-07 00:00:00;2021-10-09 00:00:00;AD;440;VAR;MOW;МВЛ;FFP;ONLINE
2021-10-18 00:00:00;2021-10-28 00:00:00;AD;510;OVB;VVO;ВВЛ;;ONLINE
2021-10-07 00:00:00;2021-10-23 00:00:00;AD;650;KJA;MOW;ВВЛ;FFP;ONLINE
2021-10-18 00:00:00;2021-10-29 00:00:00;AD;300;LED;OVB;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-11 00:00:00;AD;280;MSQ;MOW;МВЛ;;OFFLINE
2021-10-04 00:00:00;2021-10-13 00:00:00;AD;230;MOW;MRV;ВВЛ;FFP;ONLINE
2021-10-07 00:00:00;2021-10-14 00:00:00;AD;620;FEG;GOJ;МВЛ;;OFFLINE
2021-10-04 00:00:00;2021-10-21 00:00:00;AD;410;EVN;RTW;МВЛ;;ONLINE
2021-10-17 00:00:00;2021-10-21 00:00:00;AD;190;AER;MOW;ВВЛ;FFP;OFFLINE
2021-10-04 00:00:00;2021-10-07 00:00:00;AD;450;MOW;KZN;ВВЛ;;OFFLINE
2021-10-17 00:00:00;2021-10-29 00:00:00;AD;300;MOW;AER;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-09 00:00:00;AD;260;MOW;SIP;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-06 00:00:00;AD;230;MOW;EGO;ВВЛ;FFP;ONLINE
2021-10-06 00:00:00;2021-10-14 00:00:00;AD;440;VAR;MOW;МВЛ;FFP;ONLINE
2021-10-19 00:00:00;2021-10-22 00:00:00;AD;360;MOW;NUX;ВВЛ;FFP;OFFLINE
2021-10-13 00:00:00;2021-10-15 00:00:00;AD;520;MMK;MOW;ВВЛ;;ONLINE
2021-10-09 00:00:00;2021-10-11 00:00:00;AD;40;OVB;ULY;ВВЛ;FFP;ONLINE
2021-10-22 00:00:00;2021-10-23 00:00:00;AD;350;OVB;NSK;ВВЛ;FFP;OFFLINE
2021-10-04 00:00:00;2021-10-05 00:00:00;AD;540;UUD;OVB;ВВЛ;;OFFLINE
2021-10-18 00:00:00;2021-10-21 00:00:00;AD;200;SIP;MOW;ВВЛ;FFP;ONLINE
2021-10-04 00:00:00;2021-10-13 00:00:00;AD;150;KRR;MOW;ВВЛ;;ONLINE
2021-10-17 00:00:00;2021-10-20 00:00:00;AD;330;RTW;DYU;МВЛ;;OFFLINE
2021-10-17 00:00:00;2021-10-30 00:00:00;CHD;220;MOW;GDZ;ВВЛ;FFP;ONLINE
2021-10-19 00:00:00;2021-10-21 00:00:00;AD;160;SVX;MOW;ВВЛ;FFP;ONLINE
2021-10-08 00:00:00;2021-10-15 00:00:00;AD;500;MOW;ALC;МВЛ;FFP;ONLINE
2021-10-01 00:00:00;2021-10-10 00:00:00;AD;100;KRR;MOW;ВВЛ;FFP;ONLINE
2021-10-08 00:00:00;2021-10-17 00:00:00;AD;280;MOW;KGD;ВВЛ;;ONLINE
2021-10-04 00:00:00;2021-10-22 00:00:00;AD;200;GDZ;MOW;ВВЛ;;ONLINE
2021-10-20 00:00:00;2021-10-30 00:00:00;AD;250;AER;MOW;ВВЛ;;OFFLINE
2021-10-18 00:00:00;2021-10-22 00:00:00;AD;470;MOW;AYT;МВЛ;;OFFLINE
2021-10-08 00:00:00;2021-10-09 00:00:00;AD;260;KUF;MOW;ВВЛ;FFP;ONLINE
2021-10-12 00:00:00;2021-10-15 00:00:00;AD;250;MOW;ROV;ВВЛ;FFP;ONLINE
2021-10-08 00:00:00;2021-10-20 00:00:00;AD;300;GOJ;MOW;ВВЛ;;ONLINE
2021-10-09 00:00:00;2021-10-24 00:00:00;AD;120;KUF;MOW;ВВЛ;;OFFLINE
2021-10-13 00:00:00;2021-10-18 00:00:00;AD;530;TOF;MOW;ВВЛ;FFP;ONLINE
2021-10-01 00:00:00;2021-10-03 00:00:00;AD;620;NVI;MOW;МВЛ;;OFFLINE
2021-10-10 00:00:00;2021-10-11 00:00:00;AD;350;MOW;GOJ;ВВЛ;;OFFLINE
2021-10-08 00:00:00;2021-10-13 00:00:00;AD;340;BAK;ASF;МВЛ;;OFFLINE
2021-10-06 00:00:00;2021-10-07 00:00:00;AD;280;SGC;OVB;ВВЛ;;OFFLINE
2021-10-06 00:00:00;2021-10-07 00:00:00;AD;370;OVB;ULY;ВВЛ;;OFFLINE
2021-10-18 00:00:00;2021-10-21 00:00:00;AD;570;ROV;MOW;ВВЛ;;OFFLINE
2021-10-12 00:00:00;2021-10-28 00:00:00;AD;560;GDX;IKT;ВВЛ;;ONLINE
2021-10-18 00:00:00;2021-10-19 00:00:00;AD;160;GOJ;MOW;ВВЛ;;OFFLINE
2021-10-13 00:00:00;2021-10-20 00:00:00;AD;240;MCX;MOW;ВВЛ;FFP;ONLINE
2021-10-18 00:00:00;2021-10-28 00:00:00;AD;590;YKS;OVB;ВВЛ;;OFFLINE
2021-10-10 00:00:00;2021-10-14 00:00:00;AD;620;IKT;OVB;ВВЛ;FFP;OFFLINE
2021-10-12 00:00:00;2021-10-21 00:00:00;AD;270;PEE;MOW;ВВЛ;FFP;ONLINE
2021-10-14 00:00:00;2021-10-27 00:00:00;AD;430;OSS;UFA;МВЛ;;OFFLINE
2021-10-12 00:00:00;2021-10-13 00:00:00;AD;670;OVB;NSK;ВВЛ;FFP;OFFLINE
2021-10-08 00:00:00;2021-10-21 00:00:00;CHD;460;NVI;OVB;МВЛ;;OFFLINE
2021-10-13 00:00:00;2021-10-16 00:00:00;AD;330;KZN;MOW;ВВЛ;FFP;OFFLINE
2021-10-13 00:00:00;2021-10-27 00:00:00;AD;120;KRR;MOW;ВВЛ;;ONLINE
2021-10-14 00:00:00;2021-10-14 00:00:00;AD;370;OVB;LED;ВВЛ;;OFFLINE
2021-10-04 00:00:00;2021-10-07 00:00:00;AD;370;MOW;RTW;ВВЛ;FFP;ONLINE
2021-10-04 00:00:00;2021-10-11 00:00:00;AD;210;KRR;MOW;ВВЛ;FFP;ONLINE
2021-10-12 00:00:00;2021-10-29 00:00:00;AD;230;PEE;MOW;ВВЛ;;OFFLINE
2021-10-18 00:00:00;2021-10-20 00:00:00;AD;640;MOW;RTW;ВВЛ;FFP;OFFLINE
2021-10-13 00:00:00;2021-10-29 00:00:00;AD;290;MOW;NJC;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-18 00:00:00;AD;700;OVB;UUS;ВВЛ;;OFFLINE
2021-10-06 00:00:00;2021-10-09 00:00:00;AD;460;MOW;AYT;МВЛ;;OFFLINE
2021-10-08 00:00:00;2021-10-18 00:00:00;AD;170;LED;MOW;ВВЛ;FFP;ONLINE
2021-10-13 00:00:00;2021-10-20 00:00:00;AD;400;KJA;OVB;ВВЛ;;OFFLINE
2021-10-18 00:00:00;2021-10-18 00:00:00;AD;500;MUC;MOW;МВЛ;;ONLINE
2021-10-15 00:00:00;2021-10-28 00:00:00;AD;400;OMS;MOW;ВВЛ;;OFFLINE
2021-10-13 00:00:00;2021-10-14 00:00:00;AD;230;MOW;LED;ВВЛ;FFP;OFFLINE
2021-10-19 00:00:00;2021-10-26 00:00:00;AD;330;OVB;NJC;ВВЛ;;OFFLINE
2021-10-04 00:00:00;2021-10-12 00:00:00;CHD;210;VOZ;MOW;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-13 00:00:00;AD;160;OVB;KEJ;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-06 00:00:00;AD;260;UFA;MOW;ВВЛ;FFP;ONLINE
2021-10-12 00:00:00;2021-10-20 00:00:00;AD;250;MOW;PEE;ВВЛ;;OFFLINE
2021-10-12 00:00:00;2021-10-18 00:00:00;AD;290;MOW;ASF;ВВЛ;;OFFLINE
2021-10-12 00:00:00;2021-10-15 00:00:00;AD;410;SIP;MOW;ВВЛ;;ONLINE
2021-10-18 00:00:00;2021-10-25 00:00:00;AD;190;MOW;KZN;ВВЛ;FFP;ONLINE
2021-10-08 00:00:00;2021-10-15 00:00:00;AD;470;OVB;AER;ВВЛ;;OFFLINE
2021-10-09 00:00:00;2021-10-13 00:00:00;AD;450;OSS;KEJ;МВЛ;;OFFLINE
2021-10-09 00:00:00;2021-10-12 00:00:00;AD;290;MOW;MCX;ВВЛ;;OFFLINE
2021-10-12 00:00:00;2021-10-17 00:00:00;AD;170;MOW;GDZ;ВВЛ;FFP;ONLINE
2021-10-01 00:00:00;2021-10-15 00:00:00;AD;320;NJC;MOW;ВВЛ;;OFFLINE
2021-10-01 00:00:00;2021-10-05 00:00:00;AD;470;OVB;MOW;ВВЛ;FFP;ONLINE
2021-10-01 00:00:00;2021-10-06 00:00:00;AD;610;OVB;VVO;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-05 00:00:00;AD;140;MOW;LED;ВВЛ;FFP;ONLINE
2021-10-18 00:00:00;2021-10-26 00:00:00;AD;200;MOW;UFA;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-08 00:00:00;AD;410;KRR;OVB;ВВЛ;;OFFLINE
2021-10-18 00:00:00;2021-10-26 00:00:00;AD;450;PKC;VVO;ВВЛ;;OFFLINE
2021-10-01 00:00:00;2021-10-11 00:00:00;AD;210;MOW;ASF;ВВЛ;FFP;OFFLINE
2021-10-08 00:00:00;2021-10-17 00:00:00;AD;250;MOW;MMK;ВВЛ;FFP;ONLINE
2021-10-11 00:00:00;2021-10-14 00:00:00;AD;590;FEG;GOJ;МВЛ;;OFFLINE
2021-10-08 00:00:00;2021-10-29 00:00:00;AD;340;KEJ;MOW;ВВЛ;FFP;ONLINE
2021-10-13 00:00:00;2021-10-22 00:00:00;AD;390;MSQ;MOW;МВЛ;;OFFLINE
2021-10-01 00:00:00;2021-10-02 00:00:00;AD;160;MOW;LED;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-18 00:00:00;AD;370;MOW;KGD;ВВЛ;;OFFLINE
2021-10-13 00:00:00;2021-10-16 00:00:00;AD;220;MOW;AER;ВВЛ;;OFFLINE
2021-10-14 00:00:00;2021-10-18 00:00:00;INF;0;AYT;MOW;МВЛ;;OFFLINE
2021-10-12 00:00:00;2021-10-31 00:00:00;AD;270;MOW;OGZ;ВВЛ;;ONLINE
2021-10-01 00:00:00;2021-10-18 00:00:00;AD;580;RHO;MOW;МВЛ;;ONLINE
2021-10-05 00:00:00;2021-10-22 00:00:00;AD;310;OVB;ROV;ВВЛ;;ONLINE
2021-10-12 00:00:00;2021-10-30 00:00:00;AD;390;VVO;UUS;ВВЛ;;ONLINE
2021-10-05 00:00:00;2021-10-14 00:00:00;CHD;360;VVO;UUS;ВВЛ;;OFFLINE
2021-10-19 00:00:00;2021-10-24 00:00:00;AD;270;MOW;KZN;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-29 00:00:00;AD;410;MOW;RHO;МВЛ;FFP;ONLINE
2021-10-08 00:00:00;2021-10-09 00:00:00;AD;450;MOW;OMS;ВВЛ;;OFFLINE
2021-10-06 00:00:00;2021-10-23 00:00:00;AD;850;KHV;OVB;ВВЛ;FFP;OFFLINE
2021-10-18 00:00:00;2021-10-24 00:00:00;AD;220;KRR;MOW;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-19 00:00:00;CHD;550;BQS;MOW;ВВЛ;;ONLINE
2021-10-05 00:00:00;2021-10-11 00:00:00;AD;350;TOF;MOW;ВВЛ;FFP;ONLINE
2021-10-08 00:00:00;2021-10-10 00:00:00;AD;400;OVB;SVX;ВВЛ;FFP;ONLINE
2021-10-12 00:00:00;2021-10-13 00:00:00;AD;260;KUF;MOW;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-13 00:00:00;AD;340;MOW;LED;ВВЛ;;OFFLINE
2021-10-17 00:00:00;2021-10-19 00:00:00;AD;0;VVO;FEG;МВЛ;FFP;OFFLINE
2021-10-05 00:00:00;2021-10-16 00:00:00;AD;150;KRR;MOW;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-10 00:00:00;AD;230;MOW;OGZ;ВВЛ;;ONLINE
2021-10-14 00:00:00;2021-10-20 00:00:00;AD;510;OVB;IKT;ВВЛ;FFP;ONLINE
2021-10-12 00:00:00;2021-10-14 00:00:00;AD;540;BOJ;MOW;МВЛ;FFP;OFFLINE
2021-10-08 00:00:00;2021-10-09 00:00:00;AD;450;MOW;NOZ;ВВЛ;;ONLINE
2021-10-12 00:00:00;2021-10-31 00:00:00;AD;160;MOW;KZN;ВВЛ;;ONLINE
2021-10-13 00:00:00;2021-10-20 00:00:00;AD;280;MRV;MOW;ВВЛ;;OFFLINE
2021-10-05 00:00:00;2021-10-16 00:00:00;AD;220;KZN;MOW;ВВЛ;;ONLINE
2021-10-05 00:00:00;2021-10-07 00:00:00;AD;420;AAQ;MOW;ВВЛ;;ONLINE
2021-10-01 00:00:00;2021-10-05 00:00:00;AD;490;IKT;OSS;МВЛ;;ONLINE
2021-10-05 00:00:00;2021-10-19 00:00:00;CHD;210;MOW;KGD;ВВЛ;;OFFLINE
2021-10-08 00:00:00;2021-10-10 00:00:00;AD;340;OVB;ROV;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-12 00:00:00;AD;410;MOW;NJC;ВВЛ;;OFFLINE
2021-10-08 00:00:00;2021-10-17 00:00:00;AD;480;OVB;MRV;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-18 00:00:00;AD;440;MOW;MRV;ВВЛ;FFP;ONLINE
2021-10-19 00:00:00;2021-10-19 00:00:00;AD;310;SGC;OVB;ВВЛ;;ONLINE
2021-10-08 00:00:00;2021-10-13 00:00:00;AD;130;KRR;MOW;ВВЛ;;OFFLINE
2021-10-16 00:00:00;2021-10-19 00:00:00;AD;590;UUS;OVB;ВВЛ;FFP;OFFLINE
2021-10-18 00:00:00;2021-10-29 00:00:00;CHD;140;ROV;MOW;ВВЛ;;ONLINE
2021-10-01 00:00:00;2021-10-20 00:00:00;AD;450;OSS;KEJ;МВЛ;;OFFLINE
2021-10-15 00:00:00;2021-10-19 00:00:00;AD;390;EVN;KRR;МВЛ;;OFFLINE
2021-10-14 00:00:00;2021-10-21 00:00:00;AD;590;FEG;GOJ;МВЛ;;OFFLINE
2021-10-19 00:00:00;2021-10-27 00:00:00;AD;220;OVB;KJA;ВВЛ;;ONLINE
2021-10-13 00:00:00;2021-10-14 00:00:00;AD;130;LED;MOW;ВВЛ;FFP;OFFLINE
2021-10-09 00:00:00;2021-10-30 00:00:00;AD;160;LED;MOW;ВВЛ;FFP;OFFLINE
2021-10-19 00:00:00;2021-10-21 00:00:00;AD;420;MOW;OMS;ВВЛ;;OFFLINE
2021-10-22 00:00:00;2021-10-25 00:00:00;AD;440;OVB;MOW;ВВЛ;FFP;OFFLINE
2021-10-19 00:00:00;2021-10-22 00:00:00;AD;500;MOW;RTW;ВВЛ;FFP;OFFLINE
2021-10-01 00:00:00;2021-10-08 00:00:00;AD;460;MOW;OVB;ВВЛ;FFP;ONLINE
2021-10-05 00:00:00;2021-10-09 00:00:00;AD;480;ABA;MOW;ВВЛ;;ONLINE
2022-07-11 00:00:00;2022-07-18 00:00:00;AD;350;MOW;UFA;ВВЛ;;ONLINE
2022-07-12 00:00:00;2022-07-15 00:00:00;AD;680;NUX;OVB;ВВЛ;FFP;OFFLINE
2022-07-11 00:00:00;2022-07-14 00:00:00;AD;560;OVB;TLK;ВВЛ;;OFFLINE
2022-07-11 00:00:00;2022-07-19 00:00:00;CHD;340;AER;MOW;ВВЛ;;OFFLINE
2022-07-14 00:00:00;2022-07-28 00:00:00;AD;560;VVO;OVB;ВВЛ;FFP;OFFLINE
2022-07-15 00:00:00;2022-07-17 00:00:00;AD;690;GDX;IKT;ВВЛ;;ONLINE
2022-07-06 00:00:00;2022-07-10 00:00:00;AD;560;LED;MOW;ВВЛ;FFP;ONLINE
2022-07-12 00:00:00;2022-07-17 00:00:00;INF;0;OVB;NJC;ВВЛ;;ONLINE
2022-07-12 00:00:00;2022-07-27 00:00:00;AD;460;OVB;UUD;ВВЛ;FFP;ONLINE
2022-07-06 00:00:00;2022-07-17 00:00:00;AD;420;MOW;MMK;ВВЛ;;OFFLINE
2022-07-11 00:00:00;2022-07-12 00:00:00;AD;300;PEZ;MOW;ВВЛ;FFP;ONLINE
2022-07-12 00:00:00;2022-07-21 00:00:00;CHD;190;LED;MOW;ВВЛ;;ONLINE
2022-07-06 00:00:00;2022-07-09 00:00:00;AD;650;LED;OVB;ВВЛ;;OFFLINE
2022-07-12 00:00:00;2022-07-23 00:00:00;AD;550;OVB;MOW;ВВЛ;;ONLINE
2022-07-06 00:00:00;2022-07-15 00:00:00;CHD;490;MOW;AER;ВВЛ;;OFFLINE
2022-07-06 00:00:00;2022-07-12 00:00:00;AD;570;MOW;MCX;ВВЛ;FFP;ONLINE
2022-07-06 00:00:00;2022-07-16 00:00:00;AD;500;KQT;OVB;МВЛ;;ONLINE
2022-07-06 00:00:00;2022-07-15 00:00:00;AD;650;MOW;BAX;ВВЛ;;ONLINE
2022-07-13 00:00:00;2022-07-20 00:00:00;AD;770;OVB;PKC;ВВЛ;;OFFLINE
2022-07-12 00:00:00;2022-07-16 00:00:00;AD;400;PEE;MOW;ВВЛ;FFP;OFFLINE
2022-07-12 00:00:00;2022-07-25 00:00:00;CHD;410;MOW;AER;ВВЛ;;OFFLINE
2022-07-06 00:00:00;2022-07-09 00:00:00;AD;490;NUX;MOW;ВВЛ;;ONLINE
2022-07-15 00:00:00;2022-07-18 00:00:00;AD;990;DYU;OVB;МВЛ;;OFFLINE
2022-07-07 00:00:00;2022-07-29 00:00:00;AD;380;KGD;MOW;ВВЛ;FFP;ONLINE
2022-07-12 00:00:00;2022-07-22 00:00:00;AD;500;OVB;IKT;ВВЛ;FFP;ONLINE
2022-07-11 00:00:00;2022-07-12 00:00:00;AD;440;MOW;OMS;ВВЛ;FFP;ONLINE
2022-07-11 00:00:00;2022-07-21 00:00:00;CHD;350;LED;OVB;ВВЛ;;ONLINE
2022-07-10 00:00:00;2022-07-16 00:00:00;INF;0;MOW;MMK;ВВЛ;;OFFLINE
2022-07-11 00:00:00;2022-07-14 00:00:00;AD;430;OVB;LED;ВВЛ;FFP;ONLINE
2022-07-07 00:00:00;2022-07-09 00:00:00;AD;770;MOW;IKT;ВВЛ;;ONLINE
2022-07-12 00:00:00;2022-07-27 00:00:00;AD;760;MOW;HTA;ВВЛ;;ONLINE
2022-07-12 00:00:00;2022-07-18 00:00:00;AD;390;LED;MOW;ВВЛ;FFP;ONLINE
2022-06-20 00:00:00;2022-07-16 00:00:00;AD;720;NSK;OVB;ВВЛ;;OFFLINE
2022-07-07 00:00:00;2022-07-10 00:00:00;AD;450;MOW;UFA;ВВЛ;;OFFLINE
2022-07-15 00:00:00;2022-07-22 00:00:00;AD;390;OVB;NOJ;ВВЛ;;OFFLINE
2022-06-16 00:00:00;2022-07-02 00:00:00;AD;600;OVB;UFA;ВВЛ;;OFFLINE
2022-07-12 00:00:00;2022-07-26 00:00:00;AD;290;KJA;OVB;ВВЛ;FFP;ONLINE
2022-07-07 00:00:00;2022-07-14 00:00:00;AD;590;TAS;MOW;МВЛ;;ONLINE
2022-07-06 00:00:00;2022-07-10 00:00:00;AD;350;MOW;PEE;ВВЛ;FFP;ONLINE
2022-07-11 00:00:00;2022-07-12 00:00:00;AD;650;MOW;NSK;ВВЛ;;ONLINE
2022-07-12 00:00:00;2022-07-15 00:00:00;AD;270;LED;MOW;ВВЛ;;OFFLINE
2022-07-11 00:00:00;2022-07-24 00:00:00;CHD;290;MOW;KGD;ВВЛ;;ONLINE
2022-07-07 00:00:00;2022-07-09 00:00:00;INF;0;OVB;LED;ВВЛ;;ONLINE
2022-07-06 00:00:00;2022-07-08 00:00:00;AD;460;FRU;OVB;МВЛ;;ONLINE
2022-07-06 00:00:00;2022-07-13 00:00:00;AD;350;KJA;OVB;ВВЛ;FFP;ONLINE
2022-07-08 00:00:00;2022-07-11 00:00:00;AD;800;YKS;OVB;ВВЛ;;ONLINE
2022-07-12 00:00:00;2022-07-22 00:00:00;AD;630;KJA;MOW;ВВЛ;;OFFLINE
2022-07-12 00:00:00;2022-07-14 00:00:00;AD;580;LBD;OVB;МВЛ;;ONLINE
