Region_id;Country_id;Item_id;Sales Channel;Order ID;Pay Date;Units Sold;Unit Price;Unit Cost
7;174;1;1;29079;01.03.2021;818;668.27;502.54
4;177;8;2;48001;15.03.2021;5023;651.21;524.96
5;122;11;2;47187;11.03.2021;7305;152.58;97.44
7;103;2;2;82580;22.03.2021;3606;255.28;159.42
1;77;3;1;82154;25.03.2021;1901;421.89;364.69
2;180;5;1;70913;13.03.2021;7193;437.20;263.33
7;23;9;2;35893;16.03.2021;6519;81.73;56.67
4;139;6;1;61163;15.03.2021;3947;9.33;6.92
7;23;1;1;12819;04.03.2021;5574;668.27;502.54
2;101;5;2;33993;07.03.2021;4531;437.20;263.33
7;119;5;2;49846;14.03.2021;5980;437.20;263.33
4;35;12;2;82570;29.03.2021;2111;109.28;35.84
5;109;5;2;26388;07.03.2021;7150;437.20;263.33
7;63;9;1;52555;16.03.2021;2351;81.73;56.67
1;146;12;2;24358;24.03.2021;999;109.28;35.84
7;41;11;1;82114;15.03.2021;3413;152.58;97.44
1;84;8;2;58171;05.03.2021;1942;651.21;524.96
7;153;9;1;61910;09.03.2021;5964;81.73;56.67
7;156;1;1;74741;08.03.2021;6891;668.27;502.54
1;179;9;2;85108;09.03.2021;3165;81.73;56.67
3;66;9;1;43483;15.03.2021;5261;81.73;56.67
7;24;7;2;87371;15.03.2021;682;154.06;90.93
3;33;4;2;46309;11.03.2021;8966;205.70;117.11
2;101;6;2;26864;04.03.2021;6679;9.33;6.92
4;19;11;2;97634;24.03.2021;2420;152.58;97.44
3;42;5;2;64250;08.03.2021;1820;437.20;263.33
3;46;6;1;54373;09.03.2021;2538;9.33;6.92
6;104;4;1;22695;22.03.2021;9268;205.70;117.11
4;159;8;1;65939;05.03.2021;8733;651.21;524.96
2;173;7;2;17861;03.03.2021;4688;154.06;90.93
4;54;7;1;34246;07.03.2021;2919;154.06;90.93
4;56;6;1;97913;27.03.2021;6244;9.33;6.92
3;169;9;2;63709;03.03.2021;9511;81.73;56.67
4;19;10;2;63515;10.03.2021;4600;47.45;31.79
5;141;9;2;11241;21.03.2021;5422;81.73;56.67
7;64;4;1;97831;10.03.2021;2919;205.70;117.11
1;179;3;1;26257;16.03.2021;66;421.89;364.69
2;81;5;2;46525;28.03.2021;6867;437.20;263.33
7;17;5;2;10670;09.03.2021;5358;437.20;263.33
5;122;1;2;47761;15.03.2021;4607;668.27;502.54
4;67;8;1;68895;07.03.2021;5712;651.21;524.96
4;14;8;2;82203;16.03.2021;6803;651.21;524.96
1;79;8;2;57846;22.03.2021;8042;651.21;524.96
1;111;6;2;63015;21.03.2021;6620;9.33;6.92
7;55;3;2;36936;07.03.2021;1761;421.89;364.69
7;64;12;1;15862;21.03.2021;9720;109.28;35.84
7;88;3;1;88080;27.03.2021;8784;421.89;364.69
7;88;5;2;78907;18.03.2021;4269;437.20;263.33
7;28;2;1;45692;26.03.2021;3525;255.28;159.42
7;95;3;2;52815;12.03.2021;931;421.89;364.69
4;7;9;1;36686;11.03.2021;2898;81.73;56.67
7;34;3;1;30749;18.03.2021;2869;421.89;364.69
3;61;5;1;30476;19.03.2021;6317;437.20;263.33
7;166;12;2;38373;25.03.2021;5747;109.28;35.84
2;51;10;1;18976;05.03.2021;5696;47.45;31.79
4;22;3;1;33853;03.03.2021;7730;421.89;364.69
7;153;6;2;16601;20.03.2021;5449;9.33;6.92
1;85;11;1;87850;12.03.2021;9482;152.58;97.44
5;78;1;2;60263;20.03.2021;2491;668.27;502.54
2;51;8;1;23531;10.03.2021;4167;651.21;524.96
2;52;7;1;29378;09.03.2021;6234;154.06;90.93
1;172;10;1;46559;30.03.2021;7448;47.45;31.79
4;93;5;2;95859;22.03.2021;8594;437.20;263.33
1;77;3;1;25097;25.03.2021;7490;421.89;364.69
5;71;11;2;94121;24.03.2021;3985;152.58;97.44
4;56;6;1;29810;15.03.2021;4957;9.33;6.92
1;25;9;2;61077;09.03.2021;9319;81.73;56.67
2;180;10;1;63862;06.03.2021;3013;47.45;31.79
1;12;12;2;56141;19.03.2021;4013;109.28;35.84
1;182;2;2;62918;16.03.2021;7323;255.28;159.42
4;94;5;1;71228;01.03.2021;9979;437.20;263.33
5;123;11;2;75140;26.03.2021;6049;152.58;97.44
7;112;8;1;30752;16.03.2021;1631;651.21;524.96
7;174;8;1;81193;16.03.2021;9856;651.21;524.96
1;31;2;1;61626;05.03.2021;5885;255.28;159.42
1;164;9;1;84242;06.03.2021;1909;81.73;56.67
1;152;4;1;43265;09.03.2021;2153;205.70;117.11
1;120;12;2;19950;29.03.2021;7871;109.28;35.84
5;130;3;1;57583;28.03.2021;2350;421.89;364.69
1;155;6;2;26482;03.03.2021;5906;9.33;6.92
1;114;10;2;28994;16.03.2021;890;47.45;31.79
2;138;5;1;84501;25.03.2021;6679;437.20;263.33
4;115;12;2;84412;22.03.2021;4686;109.28;35.84
3;36;6;2;17171;11.03.2021;3353;9.33;6.92
4;53;4;2;13251;21.03.2021;3154;205.70;117.11
1;127;10;2;30157;16.03.2021;1593;47.45;31.79
1;107;2;1;77425;05.03.2021;8207;255.28;159.42
2;51;9;2;81623;24.03.2021;9563;81.73;56.67
5;122;10;1;21348;16.03.2021;4259;47.45;31.79
7;102;6;2;62232;23.03.2021;7926;9.33;6.92
6;178;8;1;61934;20.03.2021;8224;651.21;524.96
3;66;1;1;65149;09.03.2021;9847;668.27;502.54
1;162;9;2;78598;16.03.2021;9517;81.73;56.67
6;60;7;2;26037;23.03.2021;989;154.06;90.93
5;150;7;1;63253;27.03.2021;51;154.06;90.93
2;173;3;1;83062;03.03.2021;9518;421.89;364.69
4;128;7;1;30313;25.03.2021;4240;154.06;90.93
7;17;7;2;36887;29.03.2021;6096;154.06;90.93
3;16;10;2;16693;05.03.2021;8999;47.45;31.79
4;143;3;2;70675;20.03.2021;3889;421.89;364.69
3;117;7;1;81806;07.03.2021;3741;154.06;90.93
3;66;9;2;30092;22.03.2021;8559;81.73;56.67
2;101;7;1;37567;04.03.2021;381;154.06;90.93
4;148;11;1;53300;10.03.2021;8272;152.58;97.44
1;120;12;2;78390;20.03.2021;3332;109.28;35.84
7;88;6;1;30965;07.03.2021;3691;9.33;6.92
7;58;10;1;61188;21.03.2021;9509;47.45;31.79
4;105;1;2;56250;22.03.2021;7980;668.27;502.54
1;164;10;2;45376;16.03.2021;8326;47.45;31.79
3;42;3;2;64820;25.03.2021;6803;421.89;364.69
4;108;12;1;22868;09.03.2021;1697;109.28;35.84
7;28;6;2;14838;24.03.2021;8325;9.33;6.92
5;171;4;1;98078;25.03.2021;4035;205.70;117.11
4;100;1;1;66968;19.03.2021;3209;668.27;502.54
4;73;5;1;37919;09.03.2021;2256;437.20;263.33
7;29;12;1;44375;25.03.2021;4620;109.28;35.84
7;142;7;2;81807;27.03.2021;5773;154.06;90.93
7;29;10;1;62722;04.03.2021;8221;47.45;31.79
2;168;7;2;41655;22.03.2021;6499;154.06;90.93
7;140;3;1;80174;01.03.2021;2176;421.89;364.69
4;38;10;1;21877;03.03.2021;8850;47.45;31.79
7;112;8;1;77394;10.03.2021;7151;651.21;524.96
7;20;3;1;59387;05.03.2021;9739;421.89;364.69
3;6;9;2;57548;27.03.2021;6308;81.73;56.67
1;97;5;1;33599;02.03.2021;8581;437.20;263.33
5;90;3;2;46298;27.03.2021;5312;421.89;364.69
7;118;11;2;26428;03.03.2021;7288;152.58;97.44
5;109;7;1;91809;14.03.2021;2327;154.06;90.93
4;158;5;2;52287;24.03.2021;276;437.20;263.33
5;160;6;1;84744;25.03.2021;8017;9.33;6.92
7;156;3;2;58091;05.03.2021;4459;421.89;364.69
5;141;10;1;28269;28.03.2021;5545;47.45;31.79
1;31;5;1;13253;17.03.2021;9250;437.20;263.33
4;56;2;1;38047;03.03.2021;577;255.28;159.42
5;123;10;2;89688;30.03.2021;6564;47.45;31.79
1;69;9;1;72242;23.03.2021;1276;81.73;56.67
1;77;8;1;31809;09.03.2021;814;651.21;524.96
2;52;11;2;21518;21.03.2021;8306;152.58;97.44
5;183;4;2;56531;06.03.2021;8915;205.70;117.11
2;180;3;1;69040;16.03.2021;4832;421.89;364.69
2;116;5;2;43268;05.03.2021;281;437.20;263.33
4;82;5;1;60471;27.03.2021;6516;437.20;263.33
4;94;8;2;73934;13.03.2021;6825;651.21;524.96
6;178;10;2;43975;15.03.2021;1524;47.45;31.79
5;78;3;2;72942;12.03.2021;2963;421.89;364.69
1;179;2;2;90216;25.03.2021;520;255.28;159.42
1;98;10;1;77208;28.03.2021;5607;47.45;31.79
1;111;4;2;22359;09.03.2021;6667;205.70;117.11
1;172;11;1;56144;12.03.2021;4173;152.58;97.44
3;33;12;2;46068;05.03.2021;5629;109.28;35.84
3;169;2;2;91666;08.03.2021;573;255.28;159.42
1;25;5;2;29506;18.03.2021;5571;437.20;263.33
5;83;6;2;18187;29.03.2021;9223;9.33;6.92
1;146;8;2;43338;05.03.2021;7157;651.21;524.96
3;165;11;1;52621;04.03.2021;7036;152.58;97.44
7;55;8;1;90728;14.03.2021;3551;651.21;524.96
7;89;10;2;74382;02.03.2021;3426;47.45;31.79
1;182;3;1;17339;30.03.2021;416;421.89;364.69
5;78;9;2;75385;23.03.2021;307;81.73;56.67
7;29;2;1;51336;21.03.2021;5917;255.28;159.42
4;35;6;2;70043;12.03.2021;2094;9.33;6.92
1;114;2;2;83384;03.03.2021;718;255.28;159.42
2;124;8;1;95270;05.03.2021;5701;651.21;524.96
5;171;5;2;26645;11.03.2021;7983;437.20;263.33
5;72;7;2;30481;22.03.2021;540;154.06;90.93
4;57;5;2;86784;05.03.2021;3377;437.20;263.33
4;4;12;1;47590;02.03.2021;8528;109.28;35.84
7;112;5;1;41965;26.03.2021;5062;437.20;263.33
7;95;7;1;71010;03.03.2021;4077;154.06;90.93
4;53;6;1;52853;28.03.2021;3703;9.33;6.92
6;60;9;1;47656;18.03.2021;4102;81.73;56.67
7;112;5;2;32611;27.03.2021;2465;437.20;263.33
3;165;9;2;36941;09.03.2021;8016;81.73;56.67
4;129;3;2;96903;19.03.2021;7011;421.89;364.69
5;10;6;2;30781;22.03.2021;7735;9.33;6.92
7;17;3;2;23893;30.03.2021;5505;421.89;364.69
7;156;6;1;43588;28.03.2021;7671;9.33;6.92
1;161;4;2;64246;13.03.2021;8612;205.70;117.11
6;104;2;2;22278;18.03.2021;4739;255.28;159.42
7;47;6;1;41125;30.03.2021;9495;9.33;6.92
5;71;9;1;26263;09.03.2021;8354;81.73;56.67
7;32;6;1;70195;04.03.2021;3819;9.33;6.92
1;111;2;2;47458;06.03.2021;428;255.28;159.42
4;128;1;2;19620;07.03.2021;9748;668.27;502.54
7;118;11;2;10278;25.03.2021;5376;152.58;97.44
3;137;6;2;50063;10.03.2021;7945;9.33;6.92
5;109;8;1;41636;13.03.2021;113;651.21;524.96
5;123;10;2;74689;07.03.2021;1574;47.45;31.79
4;2;4;1;20946;19.03.2021;4052;205.70;117.11
4;54;6;1;29162;16.03.2021;6301;9.33;6.92
4;35;9;1;30122;08.03.2021;9108;81.73;56.67
4;121;8;1;51645;18.03.2021;289;651.21;524.96
7;163;1;1;83579;08.03.2021;9693;668.27;502.54
5;87;3;2;32804;24.03.2021;4201;421.89;364.69
7;99;1;1;38230;05.03.2021;2723;668.27;502.54
6;60;5;1;65801;07.03.2021;1203;437.20;263.33
1;155;12;2;43490;28.03.2021;7612;109.28;35.84
3;117;5;1;86302;13.03.2021;6957;437.20;263.33
1;114;11;2;91273;21.03.2021;6273;152.58;97.44
7;163;9;1;52470;14.03.2021;9629;81.73;56.67
4;35;9;1;15992;21.03.2021;3121;81.73;56.67
1;31;3;1;34968;30.03.2021;9881;421.89;364.69
3;33;7;1;34561;24.03.2021;5070;154.06;90.93
2;52;1;2;36963;05.03.2021;879;668.27;502.54
2;44;7;1;26396;03.03.2021;1533;154.06;90.93
7;95;1;2;84116;19.03.2021;8287;668.27;502.54
7;17;3;1;73409;18.03.2021;4426;421.89;364.69
1;120;11;1;44593;30.03.2021;267;152.58;97.44
4;54;7;1;10015;01.03.2021;8161;154.06;90.93
4;57;2;2;79057;15.03.2021;7485;255.28;159.42
7;63;7;2;53129;04.03.2021;9653;154.06;90.93
3;169;5;2;10673;09.03.2021;3105;437.20;263.33
2;149;1;2;82163;24.03.2021;8316;668.27;502.54
1;155;1;2;45104;18.03.2021;2790;668.27;502.54
4;9;6;1;89032;27.03.2021;6064;9.33;6.92
5;3;10;2;50515;22.03.2021;4705;47.45;31.79
5;150;1;1;88151;10.03.2021;7311;668.27;502.54
4;129;11;2;97569;25.03.2021;9513;152.58;97.44
3;125;8;2;26432;30.03.2021;8972;651.21;524.96
2;113;7;1;99432;16.03.2021;380;154.06;90.93
4;177;3;2;53291;29.03.2021;460;421.89;364.69
7;102;11;1;81766;03.03.2021;2968;152.58;97.44
5;90;10;1;70641;02.03.2021;3689;47.45;31.79
4;132;1;1;92736;28.03.2021;5441;668.27;502.54
5;150;7;1;92897;02.03.2021;3074;154.06;90.93
3;36;12;1;23005;29.03.2021;8465;109.28;35.84
4;94;5;2;66972;29.03.2021;5528;437.20;263.33
1;111;2;1;55739;23.03.2021;5203;255.28;159.42
7;95;3;1;52281;09.03.2021;465;421.89;364.69
5;10;10;2;36601;14.03.2021;1319;47.45;31.79
7;23;6;2;40737;11.03.2021;9800;9.33;6.92
5;130;12;1;13755;10.03.2021;4977;109.28;35.84
3;61;4;2;46755;23.03.2021;7947;205.70;117.11
2;124;3;2;57865;28.03.2021;6841;421.89;364.69
4;73;8;2;17248;21.03.2021;1819;651.21;524.96
4;15;10;2;82096;16.03.2021;75;47.45;31.79
1;84;8;1;11632;22.03.2021;832;651.21;524.96
4;86;1;1;22111;11.03.2021;344;668.27;502.54
2;101;2;2;21819;13.03.2021;6898;255.28;159.42
7;29;10;1;16074;11.03.2021;5811;47.45;31.79
3;33;1;1;62224;13.03.2021;4432;668.27;502.54
7;145;12;1;44649;01.03.2021;7140;109.28;35.84
7;58;2;2;79761;14.03.2021;348;255.28;159.42
7;118;11;1;21001;12.03.2021;7496;152.58;97.44
3;6;4;2;43844;01.03.2021;4059;205.70;117.11
7;80;11;2;60794;03.03.2021;2543;152.58;97.44
5;170;11;1;36387;25.03.2021;7481;152.58;97.44
1;162;2;2;32191;26.03.2021;444;255.28;159.42
4;92;11;2;71804;04.03.2021;5028;152.58;97.44
6;60;6;2;95857;20.03.2021;1863;9.33;6.92
7;103;9;2;97010;22.03.2021;3612;81.73;56.67
2;113;3;1;74955;17.03.2021;9966;421.89;364.69
6;60;6;2;81417;06.03.2021;2649;9.33;6.92
6;178;5;1;85151;05.03.2021;415;437.20;263.33
7;144;9;1;16942;17.03.2021;4052;81.73;56.67
7;50;1;1;84607;15.03.2021;1375;668.27;502.54
4;54;7;1;97996;14.03.2021;2235;154.06;90.93
5;123;11;1;53988;19.03.2021;3510;152.58;97.44
7;95;2;2;91495;17.03.2021;4113;255.28;159.42
7;167;1;2;86458;08.03.2021;9985;668.27;502.54
5;171;3;1;56852;29.03.2021;9099;421.89;364.69
2;124;3;1;27682;24.03.2021;6462;421.89;364.69
1;31;2;1;75982;12.03.2021;9108;255.28;159.42
7;112;1;2;15822;06.03.2021;1106;668.27;502.54
3;169;10;1;73299;28.03.2021;8554;47.45;31.79
5;71;6;2;31544;21.03.2021;4581;9.33;6.92
2;51;11;2;85716;06.03.2021;4350;152.58;97.44
2;44;2;2;78010;10.03.2021;52;255.28;159.42
2;116;11;2;82649;11.03.2021;5911;152.58;97.44
5;183;8;1;90886;12.03.2021;3182;651.21;524.96
2;149;12;1;56010;19.03.2021;5151;109.28;35.84
3;65;11;1;28336;25.03.2021;2135;152.58;97.44
3;16;7;1;20213;22.03.2021;6484;154.06;90.93
3;136;6;1;51023;03.03.2021;7576;9.33;6.92
4;177;2;2;12174;15.03.2021;6824;255.28;159.42
4;7;7;2;72111;19.03.2021;2668;154.06;90.93
7;163;12;1;91306;06.03.2021;5584;109.28;35.84
7;32;11;1;27265;04.03.2021;3076;152.58;97.44
2;168;1;2;69523;11.03.2021;4680;668.27;502.54
4;56;11;2;54648;14.03.2021;6964;152.58;97.44
4;53;7;1;51239;27.03.2021;8525;154.06;90.93
7;153;3;2;44926;28.03.2021;4995;421.89;364.69
7;63;5;1;73369;15.03.2021;4033;437.20;263.33
5;122;3;2;91260;21.03.2021;333;421.89;364.69
4;35;6;2;15325;15.03.2021;619;9.33;6.92
6;178;7;1;39317;08.03.2021;8644;154.06;90.93
4;9;3;2;49023;03.03.2021;196;421.89;364.69
4;14;8;2;27260;02.03.2021;8091;651.21;524.96
5;130;1;1;98876;02.03.2021;7178;668.27;502.54
1;172;12;1;35752;25.03.2021;9337;109.28;35.84
2;81;4;1;21799;24.03.2021;8479;205.70;117.11
2;149;4;1;67959;02.03.2021;5547;205.70;117.11
4;139;11;1;57205;03.03.2021;3515;152.58;97.44
1;69;11;2;59543;27.03.2021;2386;152.58;97.44
1;179;2;1;17009;08.03.2021;4197;255.28;159.42
7;26;8;1;58670;28.03.2021;8017;651.21;524.96
4;133;4;2;95625;28.03.2021;4942;205.70;117.11
3;137;11;1;46003;13.03.2021;3103;152.58;97.44
4;7;3;2;59966;07.03.2021;2662;421.89;364.69
7;110;11;2;24706;25.03.2021;810;152.58;97.44
3;66;3;2;59447;04.03.2021;6772;421.89;364.69
4;86;2;1;20443;07.03.2021;6802;255.28;159.42
7;88;11;1;85982;19.03.2021;9186;152.58;97.44
7;89;3;2;81379;05.03.2021;9241;421.89;364.69
4;38;7;1;63984;18.03.2021;4317;154.06;90.93
7;24;3;2;98177;20.03.2021;8793;421.89;364.69
1;120;6;1;30369;05.03.2021;9081;9.33;6.92
2;180;1;2;74002;08.03.2021;8622;668.27;502.54
2;180;12;1;44550;12.03.2021;2890;109.28;35.84
7;184;9;1;34517;07.03.2021;4391;81.73;56.67
4;139;11;1;98441;27.03.2021;7660;152.58;97.44
7;134;3;1;27887;08.03.2021;4265;421.89;364.69
1;77;4;2;26455;07.03.2021;7804;205.70;117.11
4;143;8;1;34776;18.03.2021;8907;651.21;524.96
4;147;10;2;45509;07.03.2021;236;47.45;31.79
7;50;6;1;58347;05.03.2021;1482;9.33;6.92
7;144;3;2;35014;01.03.2021;4370;421.89;364.69
7;102;7;2;34265;30.03.2021;7654;154.06;90.93
4;133;12;2;76886;04.03.2021;2121;109.28;35.84
1;146;4;1;10694;12.03.2021;5587;205.70;117.11
7;145;6;1;95538;18.03.2021;7902;9.33;6.92
4;19;8;2;58298;18.03.2021;5945;651.21;524.96
7;134;8;1;37884;19.03.2021;8627;651.21;524.96
4;38;6;1;90240;11.03.2021;1892;9.33;6.92
4;129;3;1;53339;27.03.2021;3711;421.89;364.69
4;57;2;2;42186;11.03.2021;9091;255.28;159.42
1;21;7;2;43817;10.03.2021;5068;154.06;90.93
7;103;2;2;52299;08.03.2021;5708;255.28;159.42
1;152;3;2;23731;10.03.2021;7111;421.89;364.69
4;75;6;2;11244;02.03.2021;2406;9.33;6.92
4;73;3;2;29997;20.03.2021;6755;421.89;364.69
2;168;3;1;12183;10.03.2021;2350;421.89;364.69
1;120;8;1;32026;06.03.2021;3414;651.21;524.96
7;95;7;2;80782;13.03.2021;1202;154.06;90.93
4;56;6;2;21735;25.03.2021;9001;9.33;6.92
5;150;4;1;85204;07.03.2021;7128;205.70;117.11
7;140;9;2;13537;20.03.2021;7932;81.73;56.67
2;173;9;2;96113;26.03.2021;792;81.73;56.67
4;49;12;2;44345;11.03.2021;7119;109.28;35.84
2;138;12;2;26674;18.03.2021;5357;109.28;35.84
7;145;4;2;83575;24.03.2021;5978;205.70;117.11
4;68;5;1;82551;28.03.2021;6487;437.20;263.33
7;48;7;2;33139;26.03.2021;6421;154.06;90.93
3;62;10;1;41907;01.03.2021;2347;47.45;31.79
4;159;5;2;87453;26.03.2021;2864;437.20;263.33
4;57;6;1;65407;22.03.2021;3601;9.33;6.92
2;126;4;1;13430;26.03.2021;2220;205.70;117.11
6;104;12;2;66214;07.03.2021;3412;109.28;35.84
5;71;5;2;50484;28.03.2021;3903;437.20;263.33
4;53;4;1;69994;25.03.2021;7446;205.70;117.11
4;105;6;1;10530;03.03.2021;9827;9.33;6.92
5;74;3;1;34909;10.03.2021;3865;421.89;364.69
4;4;5;2;87981;20.03.2021;4407;437.20;263.33
7;48;10;2;31624;28.03.2021;3334;47.45;31.79
4;177;5;2;49751;27.03.2021;4556;437.20;263.33
2;101;6;2;63303;15.03.2021;9017;9.33;6.92
5;122;8;1;45255;15.03.2021;9689;651.21;524.96
2;116;2;1;65611;22.03.2021;6578;255.28;159.42
7;5;10;2;66406;01.03.2021;1720;47.45;31.79
5;109;7;1;86710;29.03.2021;4181;154.06;90.93
4;91;5;2;37620;25.03.2021;5062;437.20;263.33
4;82;8;2;17265;21.03.2021;2491;651.21;524.96
5;160;12;2;85808;13.03.2021;6630;109.28;35.84
4;94;2;1;40441;03.03.2021;4670;255.28;159.42
5;160;1;1;90387;21.03.2021;5837;668.27;502.54
4;129;3;2;91901;16.03.2021;6384;421.89;364.69
7;26;10;2;43270;18.03.2021;4598;47.45;31.79
2;51;7;1;39810;21.03.2021;5797;154.06;90.93
1;182;4;2;48870;19.03.2021;7328;205.70;117.11
3;165;3;2;44830;19.03.2021;3571;421.89;364.69
4;86;9;1;54102;30.03.2021;939;81.73;56.67
5;123;1;1;20128;26.03.2021;2873;668.27;502.54
4;158;1;2;28381;18.03.2021;4846;668.27;502.54
1;146;3;2;81366;24.03.2021;9364;421.89;364.69
7;63;4;2;53619;19.03.2021;964;205.70;117.11
3;135;6;1;96708;18.03.2021;1211;9.33;6.92
7;47;9;1;54232;12.03.2021;3705;81.73;56.67
4;148;11;1;46819;11.03.2021;9076;152.58;97.44
5;122;3;1;67132;08.03.2021;9985;421.89;364.69
3;62;5;1;24863;07.03.2021;6124;437.20;263.33
5;170;4;1;61735;11.03.2021;9217;205.70;117.11
1;182;1;2;56504;09.03.2021;8018;668.27;502.54
5;1;4;2;29955;10.03.2021;3315;205.70;117.11
6;27;1;1;99906;18.03.2021;2924;668.27;502.54
4;121;7;1;76205;28.03.2021;6694;154.06;90.93
4;115;6;1;45732;27.03.2021;1504;9.33;6.92
2;116;5;2;57399;18.03.2021;6267;437.20;263.33
7;103;4;2;77147;22.03.2021;6924;205.70;117.11
7;47;1;2;32952;30.03.2021;1448;668.27;502.54
7;103;12;2;39816;15.03.2021;4846;109.28;35.84
1;97;11;2;84777;23.03.2021;4153;152.58;97.44
7;153;3;1;71902;25.03.2021;3436;421.89;364.69
4;175;6;1;47289;02.03.2021;8794;9.33;6.92
7;17;8;1;64069;10.03.2021;3356;651.21;524.96
7;153;7;1;47402;13.03.2021;2285;154.06;90.93
1;155;6;1;19481;12.03.2021;7772;9.33;6.92
5;87;6;2;54529;25.03.2021;4042;9.33;6.92
4;82;3;1;53802;01.03.2021;2348;421.89;364.69
7;89;10;2;60585;12.03.2021;5977;47.45;31.79
2;44;3;1;35197;13.03.2021;5246;421.89;364.69
5;83;10;1;79985;04.03.2021;2505;47.45;31.79
4;86;5;1;34329;01.03.2021;7132;437.20;263.33
5;122;12;2;59641;28.03.2021;540;109.28;35.84
7;41;8;2;54363;11.03.2021;1170;651.21;524.96
7;174;3;1;58968;27.03.2021;9496;421.89;364.69
1;127;1;2;30962;10.03.2021;3023;668.27;502.54
3;13;4;2;69880;20.03.2021;1287;205.70;117.11
2;52;6;1;12291;22.03.2021;856;9.33;6.92
7;47;6;1;16792;16.03.2021;327;9.33;6.92
7;167;6;1;69013;15.03.2021;5332;9.33;6.92
5;130;5;2;26616;10.03.2021;3531;437.20;263.33
2;52;6;1;24293;13.03.2021;9616;9.33;6.92
1;114;6;2;68768;14.03.2021;312;9.33;6.92
5;87;2;1;83795;29.03.2021;9372;255.28;159.42
3;117;6;1;45161;08.03.2021;2584;9.33;6.92
1;179;1;2;25683;29.03.2021;2764;668.27;502.54
4;75;11;2;60210;03.03.2021;4761;152.58;97.44
4;94;7;2;10621;16.03.2021;456;154.06;90.93
5;11;8;1;60828;17.03.2021;3758;651.21;524.96
2;116;1;1;41773;10.03.2021;5612;668.27;502.54
1;25;5;1;16430;19.03.2021;8989;437.20;263.33
2;51;7;1;54803;05.03.2021;3895;154.06;90.93
5;160;2;1;98929;27.03.2021;2367;255.28;159.42
7;96;3;1;97875;20.03.2021;3471;421.89;364.69
4;86;3;2;52740;22.03.2021;8307;421.89;364.69
5;87;5;1;61653;30.03.2021;5003;437.20;263.33
4;2;5;2;94776;18.03.2021;3722;437.20;263.33
1;97;6;2;39301;15.03.2021;1656;9.33;6.92
2;44;4;2;14452;22.03.2021;8027;205.70;117.11
3;42;6;1;56484;15.03.2021;9092;9.33;6.92
7;5;5;1;73682;18.03.2021;3136;437.20;263.33
5;45;7;2;71365;05.03.2021;5477;154.06;90.93
1;25;4;2;16880;25.03.2021;3463;205.70;117.11
4;154;1;1;64609;04.03.2021;1475;668.27;502.54
7;99;5;1;60960;04.03.2021;5922;437.20;263.33
4;159;10;2;39379;12.03.2021;248;47.45;31.79
1;97;1;2;85336;27.03.2021;9927;668.27;502.54
4;59;9;1;21339;02.03.2021;7463;81.73;56.67
1;162;3;1;81923;09.03.2021;7392;421.89;364.69
4;147;4;1;58654;06.03.2021;1282;205.70;117.11
4;154;5;2;65133;26.03.2021;2731;437.20;263.33
3;16;8;1;41988;06.03.2021;2370;651.21;524.96
1;21;6;2;71881;01.03.2021;2859;9.33;6.92
4;181;6;2;64505;02.03.2021;3890;9.33;6.92
7;30;12;1;71582;13.03.2021;7188;109.28;35.84
6;27;5;1;61868;10.03.2021;1507;437.20;263.33
7;153;1;1;56149;10.03.2021;7634;668.27;502.54
1;21;3;2;82242;08.03.2021;3386;421.89;364.69
1;111;9;1;39996;23.03.2021;8610;81.73;56.67
3;137;5;1;16291;25.03.2021;189;437.20;263.33
1;179;2;1;60038;21.03.2021;7031;255.28;159.42
4;67;4;2;47180;18.03.2021;5081;205.70;117.11
1;85;2;2;85689;16.03.2021;2311;255.28;159.42
4;53;1;2;20571;10.03.2021;3726;668.27;502.54
5;74;3;2;18862;27.03.2021;6362;421.89;364.69
2;180;6;1;74629;07.03.2021;4288;9.33;6.92
1;79;5;2;53971;13.03.2021;3601;437.20;263.33
1;12;12;2;10019;22.03.2021;7431;109.28;35.84
4;106;7;1;47932;24.03.2021;940;154.06;90.93
4;14;5;1;99903;22.03.2021;6320;437.20;263.33
4;94;6;2;60157;17.03.2021;7794;9.33;6.92
1;79;11;1;99947;12.03.2021;6618;152.58;97.44
4;14;12;1;82561;19.03.2021;6077;109.28;35.84
7;23;4;1;58315;22.03.2021;6489;205.70;117.11
3;62;3;2;39558;12.03.2021;203;421.89;364.69
7;151;10;2;45670;27.03.2021;6598;47.45;31.79
5;10;10;1;58061;15.03.2021;7086;47.45;31.79
6;178;5;1;65176;07.03.2021;108;437.20;263.33
1;18;5;1;17486;22.03.2021;6139;437.20;263.33
7;157;8;1;52498;16.03.2021;2684;651.21;524.96
4;115;4;1;89746;30.03.2021;9278;205.70;117.11
4;35;12;2;55799;24.03.2021;2489;109.28;35.84
1;69;8;2;19255;03.03.2021;916;651.21;524.96
4;158;7;2;55744;14.03.2021;188;154.06;90.93
3;6;3;1;22928;07.03.2021;7967;421.89;364.69
4;73;2;1;55497;14.03.2021;8945;255.28;159.42
1;98;3;2;70177;12.03.2021;9846;421.89;364.69
1;164;5;2;80722;28.03.2021;4424;437.20;263.33
7;163;8;2;62918;27.03.2021;8466;651.21;524.96
5;10;4;2;89582;08.03.2021;4788;205.70;117.11
3;165;1;1;15564;18.03.2021;8241;668.27;502.54
5;3;11;2;62743;26.03.2021;703;152.58;97.44
